2025-07-10 23:51:29,698 | INFO | 0001 | PASSED: Zero results
2025-07-11 00:02:22,948 | INFO | 1109 | PASSED: Zero results
2025-07-11 00:02:23,188 | INFO | 1110 | PASSED: Zero results
2025-07-11 00:02:23,476 | INFO | 1111 | PASSED: Zero results
2025-07-11 00:02:23,720 | INFO | 1112 | PASSED: Zero results
2025-07-11 00:02:23,966 | INFO | 1113 | PASSED: Zero results
2025-07-11 00:02:24,202 | INFO | 1114 | PASSED: Zero results
2025-07-11 00:02:24,447 | INFO | 1115 | PASSED: Zero results
2025-07-11 00:02:24,686 | INFO | 1116 | PASSED: Zero results
2025-07-11 00:02:24,922 | INFO | 1117 | PASSED: Zero results
2025-07-11 00:02:25,155 | INFO | 1118 | PASSED: Zero results
2025-07-11 00:02:25,391 | INFO | 1119 | PASSED: Zero results
2025-07-11 00:02:25,630 | INFO | 1120 | PASSED: Zero results
2025-07-11 00:02:25,866 | INFO | 1121 | PASSED: Zero results
2025-07-11 00:02:26,119 | INFO | 1122 | PASSED: Zero results
2025-07-11 00:02:26,375 | INFO | 1123 | PASSED: Zero results
2025-07-11 00:02:26,618 | INFO | 1124 | PASSED: Zero results
2025-07-11 00:02:26,852 | INFO | 1125 | PASSED: Zero results
2025-07-11 00:02:27,097 | INFO | 1126 | PASSED: Zero results
2025-07-11 00:02:27,333 | INFO | 1127 | PASSED: Zero results
2025-07-11 00:02:27,571 | INFO | 1128 | PASSED: Zero results
2025-07-11 00:02:27,803 | INFO | 1129 | PASSED: Zero results
2025-07-11 00:02:28,035 | INFO | 1130 | PASSED: Zero results
2025-07-11 00:02:28,257 | INFO | 1131 | PASSED: Zero results
2025-07-11 00:02:28,484 | INFO | 1132 | PASSED: Zero results
2025-07-11 00:02:28,718 | INFO | 1133 | PASSED: Zero results
2025-07-11 00:02:28,949 | INFO | 1134 | PASSED: Zero results
2025-07-11 00:02:29,172 | INFO | 1135 | PASSED: Zero results
2025-07-11 00:02:29,399 | INFO | 1136 | PASSED: Zero results
2025-07-11 00:02:29,635 | INFO | 1137 | PASSED: Zero results
2025-07-11 00:02:29,859 | INFO | 1138 | PASSED: Zero results
2025-07-11 00:02:30,087 | INFO | 1139 | PASSED: Zero results
2025-07-11 00:02:30,319 | INFO | 1140 | PASSED: Zero results
2025-07-11 00:02:30,553 | INFO | 1141 | PASSED: Zero results
2025-07-11 00:02:30,790 | INFO | 1142 | PASSED: Zero results
2025-07-11 00:02:31,024 | INFO | 1143 | PASSED: Zero results
2025-07-11 00:02:31,256 | INFO | 1144 | PASSED: Zero results
2025-07-11 00:02:31,488 | INFO | 1145 | PASSED: Zero results
2025-07-11 00:02:31,918 | INFO | 1146 | PASSED: duty Fee Tax Agency Code
2025-07-11 00:02:33,301 | INFO | 1147 | PASSED: Zero results
2025-07-11 00:02:33,719 | INFO | 1148 | PASSED: duty Fee Tax Classification Code
2025-07-11 00:02:35,116 | INFO | 1149 | PASSED: Zero results
2025-07-11 00:02:35,528 | INFO | 1150 | PASSED: duty Fee Tax Effective End Date Time
2025-07-11 00:02:37,075 | INFO | 1151 | PASSED: duty Fee Tax Effective Start Date Time
2025-07-11 00:02:38,816 | INFO | 1152 | PASSED: Tax Type Code
2025-07-11 00:02:40,443 | INFO | 1153 | PASSED: Tax Type Code Description
2025-07-11 00:02:41,859 | INFO | 1154 | PASSED: Zero results
2025-07-11 00:02:42,275 | INFO | 1155 | PASSED: is Trade Item A Combination Item
2025-07-11 00:02:43,780 | INFO | 1156 | PASSED: Zero results
2025-07-11 00:02:44,027 | INFO | 1157 | PASSED: Zero results
2025-07-11 00:02:44,270 | INFO | 1158 | PASSED: Zero results
2025-07-11 00:02:44,511 | INFO | 1159 | PASSED: Zero results
2025-07-11 00:02:44,742 | INFO | 1160 | PASSED: Zero results
2025-07-11 00:02:44,972 | INFO | 1161 | PASSED: Zero results
2025-07-11 00:02:45,206 | INFO | 1162 | PASSED: Zero results
2025-07-11 00:02:45,436 | INFO | 1163 | PASSED: Zero results
2025-07-11 00:02:45,675 | INFO | 1164 | PASSED: Zero results
2025-07-11 00:02:45,909 | INFO | 1165 | PASSED: Zero results
2025-07-11 00:02:46,129 | INFO | 1166 | PASSED: Zero results
2025-07-11 00:02:46,357 | INFO | 1167 | PASSED: Zero results
2025-07-11 00:02:46,584 | INFO | 1168 | PASSED: Zero results
2025-07-11 00:02:46,818 | INFO | 1169 | PASSED: Zero results
2025-07-11 00:02:47,055 | INFO | 1170 | PASSED: Zero results
2025-07-11 00:02:47,460 | INFO | 1171 | PASSED: duty Fee Tax Amount
2025-07-11 00:02:48,891 | INFO | 1172 | PASSED: Zero results
2025-07-11 00:02:49,157 | INFO | 1173 | PASSED: Zero results
2025-07-11 00:02:49,389 | INFO | 1174 | PASSED: Zero results
2025-07-11 00:02:49,758 | INFO | 1175 | PASSED: Tax Category Code
2025-07-11 00:02:51,167 | INFO | 1176 | PASSED: Zero results
2025-07-11 00:02:51,434 | INFO | 1177 | PASSED: Zero results
2025-07-11 00:02:51,810 | INFO | 1178 | PASSED: Tax Percentage
2025-07-11 00:02:53,390 | INFO | 1179 | PASSED: duty Fee Tax Reduction Criteria Description
2025-07-11 00:02:54,794 | INFO | 1180 | PASSED: Zero results
2025-07-11 00:02:55,043 | INFO | 1181 | PASSED: Zero results
2025-07-11 00:02:55,281 | INFO | 1182 | PASSED: Zero results
2025-07-11 00:02:55,516 | INFO | 1183 | PASSED: Zero results
2025-07-11 00:02:55,763 | INFO | 1184 | PASSED: Zero results
2025-07-11 00:02:56,002 | INFO | 1185 | PASSED: Zero results
2025-07-11 00:02:56,230 | INFO | 1186 | PASSED: Zero results
2025-07-11 00:02:56,460 | INFO | 1187 | PASSED: Zero results
2025-07-11 00:02:56,696 | INFO | 1188 | PASSED: Zero results
2025-07-11 00:02:56,966 | INFO | 1189 | PASSED: Zero results
2025-07-11 00:02:57,217 | INFO | 1190 | PASSED: Zero results
2025-07-11 00:02:57,462 | INFO | 1191 | PASSED: Zero results
2025-07-11 00:02:57,702 | INFO | 1192 | PASSED: Zero results
2025-07-11 00:02:57,935 | INFO | 1193 | PASSED: Zero results
2025-07-11 00:02:58,173 | INFO | 1194 | PASSED: Zero results
2025-07-11 00:02:58,410 | INFO | 1195 | PASSED: Zero results
2025-07-11 00:02:58,636 | INFO | 1196 | PASSED: Zero results
2025-07-11 00:02:58,869 | INFO | 1197 | PASSED: Zero results
2025-07-11 00:02:59,102 | INFO | 1198 | PASSED: Zero results
2025-07-11 00:02:59,332 | INFO | 1199 | PASSED: Zero results
2025-07-11 00:02:59,567 | INFO | 1200 | PASSED: Zero results
2025-07-11 00:02:59,810 | INFO | 1201 | PASSED: Zero results
2025-07-11 00:03:00,162 | INFO | 1202 | PASSED: Zero results
2025-07-11 00:03:00,407 | INFO | 1203 | PASSED: Zero results
2025-07-11 00:03:00,643 | INFO | 1204 | PASSED: Zero results
2025-07-11 00:03:00,873 | INFO | 1205 | PASSED: Zero results
2025-07-11 00:03:01,105 | INFO | 1206 | PASSED: Zero results
2025-07-11 00:03:01,337 | INFO | 1207 | PASSED: Zero results
2025-07-11 00:03:01,575 | INFO | 1208 | PASSED: Zero results
2025-07-11 00:03:01,819 | INFO | 1209 | PASSED: Zero results
2025-07-11 00:03:02,059 | INFO | 1210 | PASSED: Zero results
2025-07-11 00:03:02,323 | INFO | 1211 | PASSED: Zero results
2025-07-11 00:03:02,559 | INFO | 1212 | PASSED: Zero results
2025-07-11 00:03:02,803 | INFO | 1213 | PASSED: Zero results
2025-07-11 00:03:03,085 | INFO | 1214 | PASSED: Zero results
2025-07-11 00:03:03,327 | INFO | 1215 | PASSED: Zero results
2025-07-11 00:03:03,565 | INFO | 1216 | PASSED: Zero results
2025-07-11 00:03:03,807 | INFO | 1217 | PASSED: Zero results
2025-07-11 00:03:04,043 | INFO | 1218 | PASSED: Zero results
2025-07-11 00:03:04,276 | INFO | 1219 | PASSED: Zero results
2025-07-11 00:03:04,524 | INFO | 1220 | PASSED: Zero results
2025-07-11 00:03:04,770 | INFO | 1221 | PASSED: Zero results
2025-07-11 00:03:05,016 | INFO | 1222 | PASSED: Zero results
2025-07-11 00:03:05,251 | INFO | 1223 | PASSED: Zero results
2025-07-11 00:03:05,489 | INFO | 1224 | PASSED: Zero results
